text,label
Taj Mahal to be converted into luxury hotel journalists covered the event extensively.,0
Taj Mahal to be converted into luxury hotel journalists covered the event extensively.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route the ministry said in a press release.,1
National anthem changed to a new remix version the ministry said in a press release.,0
India introduces cryptocurrency as official currency the ministry said in a press release.,0
India bans all use of mobile phones in public areas according to recent reports.,0
Rupee to be replaced by digital coin ModiCoin experts welcomed the development.,0
India bans all use of mobile phones in public areas journalists covered the event extensively.,0
Prime Minister Narendra Modi inaugurates new AI research center in Bengaluru sources confirmed on Friday.,1
India signs trade agreement with Japan experts welcomed the development.,1
Taj Mahal to be converted into luxury hotel journalists covered the event extensively.,0
India bans all use of mobile phones in public areas citizens reacted positively to the news.,0
National anthem changed to a new remix version citizens reacted positively to the news.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route experts welcomed the development.,1
Cricketer Virat Kohli scores century in World Cup match journalists covered the event extensively.,1
Prime Minister Narendra Modi inaugurates new AI research center in Bengaluru sources confirmed on Friday.,1
Prime Minister Narendra Modi inaugurates new AI research center in Bengaluru the ministry said in a press release.,1
Government expands digital payment system in rural areas the story trended across major platforms.,1
Finance Minister announces GDP growth of 7.8 percent for 2025 experts welcomed the development.,1
New Delhi airport renamed to Bollywood International social media users discussed it widely.,0
India introduces cryptocurrency as official currency citizens reacted positively to the news.,0
India launches new satellite for climate observation the story trended across major platforms.,1
India introduces cryptocurrency as official currency the announcement created buzz nationwide.,0
Finance Minister announces GDP growth of 7.8 percent for 2025 the announcement created buzz nationwide.,1
Rupee to be replaced by digital coin ModiCoin officials stated earlier today.,0
Supreme Court allows unlimited holidays for students the story trended across major platforms.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route the story trended across major platforms.,1
Cricketer Virat Kohli scores century in World Cup match journalists covered the event extensively.,1
Government declares every Sunday as national holiday officials stated earlier today.,0
Government expands digital payment system in rural areas officials stated earlier today.,1
Indian Navy commissions new submarine INS Vikrant experts welcomed the development.,1
Cricketer Virat Kohli scores century in World Cup match according to recent reports.,1
Supreme Court rules in favor of environmental protection measures citizens reacted positively to the news.,1
